id,alias,name
Q23543,Selena Quintanilla Pérez,Selena
Q23543,Selena Quintanilla-Perez,Selena
Q23543,Selena Quintanilla-Pérez,Selena
Q8060,Gypsy,Romani people
Q8060,Roma people,Romani people
Q8060,Gypsies,Romani people
Q8060,Romany,Romani people
Q8060,Gipsies,Romani people
Q8060,Rrom,Romani people
Q8060,Rroma,Romani people
Q8060,Tzigan,Romani people
Q160738,RPG,role-playing game
Q160738,role playing game,role-playing game
Q160738,role-playing games,role-playing game
Q160738,roleplaying game,role-playing game
Q150665,Archduke of Austria and King of Hungary Charles III,"Charles VI, Holy Roman Emperor"
Q150665,Charles VI,"Charles VI, Holy Roman Emperor"
Q150665,empereur germanique Charles VI,"Charles VI, Holy Roman Emperor"
Q150665,Emperor of Germany Karl VI,"Charles VI, Holy Roman Emperor"
Q150665,Holy Roman Emperor Charles VI,"Charles VI, Holy Roman Emperor"
Q150665,Holy Roman Emperor Karl VI,"Charles VI, Holy Roman Emperor"
Q150665,Karl VI,"Charles VI, Holy Roman Emperor"
Q150665,keizer van Duitsland Karl VI,"Charles VI, Holy Roman Emperor"
Q150665,King of Spain Charles III,"Charles VI, Holy Roman Emperor"
Q150665,"Carolus VI, Imperator Romanus Sacer","Charles VI, Holy Roman Emperor"
Q15897,AJW,Amy Winehouse
Q15897,Amy J,Amy Winehouse
Q15897,Amy Jade Winehouse,Amy Winehouse
Q22986,Amnesia The Dark Descent,Amnesia: The Dark Descent
Q22986,Amnesia: Darkest Descent,Amnesia: The Dark Descent
Q69601,An Elven,Elven
Q164060,Brandi M. Carlile,Brandi Carlile
Q178824,Blizzard,Blizzard Entertainment
Q178824,Blizzard Entertainment Inc.,Blizzard Entertainment
Q178824,"Blizzard Entertainment, Inc.",Blizzard Entertainment
Q178824,Silicon & Synapse,Blizzard Entertainment
Q204474,Id Software Inc.,id Software
Q204474,Ideas from the Deep,id Software
Q205707,Bradley Charles Cooper,Bradley Cooper
Q207852,Elisabeth Judson Shue,Elisabeth Shue
Q207852,Lisa Shue,Elisabeth Shue
Q264766,PM May,Theresa May
Q264766,PM Theresa Mary May,Theresa May
Q264766,PM Theresa May,Theresa May
Q264766,Prime Minister May,Theresa May
Q264766,Prime Minister Theresa Mary May,Theresa May
Q264766,Prime Minister Theresa May,Theresa May
Q264766,Theresa Mary Brasier,Theresa May
Q264766,Theresa Mary May,Theresa May
Q264766,Baroness May of Maidenhead,Theresa May
Q182788,Newton Leroy Gingrich,Newt Gingrich
Q182788,Newt L. Gingrich,Newt Gingrich
Q182788,Newton Gingrich,Newt Gingrich
Q182788,Newton L. Ginrich,Newt Gingrich
Q189784,DOOM,Doom
Q189784,Doom 1,Doom
Q189784,Doom 1993,Doom
Q189784,1993 Doom,Doom
Q189784,DOOM + DOOM II,Doom
Q212173,Roger Joseph Ebert,Roger Ebert
Q349375,FN,Fortnite
Q349375,Fort,Fortnite
Q373423,Robert A. Caro,Robert Caro
Q373423,Robert Allan Caro,Robert Caro
Q387157,Gund Arena,Rocket Mortgage FieldHouse
Q387157,Quicken Loans Arena,Rocket Mortgage FieldHouse
Q57317060,Suicide Squad 2,The Suicide Squad
Q735613,TLoZ: TP,The Legend of Zelda: Twilight Princess
Q735613,TLOZ: TP,The Legend of Zelda: Twilight Princess
Q735613,TLoZ: Twilight Princess,The Legend of Zelda: Twilight Princess
Q735613,TLOZ: Twilight Princess,The Legend of Zelda: Twilight Princess
Q735613,Zelda: TP,The Legend of Zelda: Twilight Princess
Q735613,Zelda: Twilight Princess,The Legend of Zelda: Twilight Princess
Q735613,Twilight Princess,The Legend of Zelda: Twilight Princess
Q818475,Taal,Taal Volcano
Q818475,Mount Taal,Taal Volcano
Q953229,Game Boy Wars Advance,Advance Wars
Q1076932,Nancy Drew (fictitious character),Nancy Drew
Q573463,AJ,Anthony Joshua
Q573463,Anthony Oluwafemi Olaseni Joshua,Anthony Joshua
Q573463,"Anthony Oluwafemi Olaseni Joshua, OBE",Anthony Joshua
Q577646,HSM,High School Musical
Q621818,Rian Craig Johnson,Rian Johnson
Q622308,Daddy Dame,Damian Lillard
Q622308,Dame Dolla,Damian Lillard
Q622308,Dame Time,Damian Lillard
Q622308,Damian Lamonte Ollie Lillard,Damian Lillard
Q622308,Damian Lamonte Ollie Lillard Sr.,Damian Lillard
Q622308,Damian Lillard Sr.,Damian Lillard
Q727791,Irving Caminsky,Irving Cummings
Q1333411,Queen Victoria Memorial,Victoria Memorial
Q4989906,monuments,monument
Q7969454,KL118,Merdeka 118
Q7969454,Merdeka PNB 118,Merdeka 118
Q7969454,PNB 118,Merdeka 118
Q7969454,Warisan Merdeka,Merdeka 118
Q21622122,Maren Larae Morris,Maren Morris
Q26540,satellite,artificial satellite
Q26540,artificial moon,artificial satellite
Q26540,space satellite,artificial satellite
Q9617,Arsenal,Arsenal F.C.
Q9617,The Arsenal,Arsenal F.C.
Q9617,Arsenal Football Club,Arsenal F.C.
Q9617,Arsenal FC,Arsenal F.C.
Q9617,The Ars,Arsenal F.C.
Q9617,ArsenalFC,Arsenal F.C.
Q9617,The Arsenal F.C.,Arsenal F.C.
Q9617,The Arsenal FC,Arsenal F.C.
Q35875,Einstein formula,mass–energy equivalence
Q35875,mass-energy equivalence,mass–energy equivalence
Q35875,E=mc²,mass–energy equivalence
Q35875,E=mc2,mass–energy equivalence
Q35875,E = mc^2,mass–energy equivalence
Q35875,E = mc2,mass–energy equivalence
Q35875,E = mc²,mass–energy equivalence
Q35875,E=mc^2,mass–energy equivalence
Q35875,equivalence of mass and energy,mass–energy equivalence
Q35875,m=E/c²,mass–energy equivalence
Q43845,dealer,businessperson
Q43845,businessman,businessperson
Q43845,business person,businessperson
Q43845,businesswoman,businessperson
Q43845,business man,businessperson
Q43845,business woman,businessperson
Q43845,business people,businessperson
Q43845,businessmen,businessperson
Q43845,businesspeople,businessperson
Q100594535,Elliot from Earth,Elliott from Earth
Q121221,budgie,Budgerigar
Q121221,Melopsittacus undulatus,Budgerigar
Q908213,Stephen King's Pet Sematary,Pet Sematary
Q1121597,War of the Roses,The War of the Roses
Q1772698,love affair,affair
Q1772698,extramarital affair,affair
Q3100030,Gears of War (series),Gears of War
Q136591,That Little Ol' Band from Texas,ZZ Top
Q160349,Charles the Beloved,Charles VI of France
Q160349,Charles the Mad,Charles VI of France
Q160349,Charles VI the Well-Beloved,Charles VI of France
Q160349,"Charles VI, the Well-Beloved",Charles VI of France
Q3209782,the Anne of Green Gables books,Anne of Green Gables
Q3209782,the Anne of Green Gables series,Anne of Green Gables
Q3209782,the Anne Shirley books series,Anne of Green Gables
Q4732270,Alliance,Union of Allied Planets
Q4732270,A lion,Union of Allied Planets
Q4732270,Anglo-Sino Alliance,Union of Allied Planets
Q4732270,Universal Alliance,Union of Allied Planets
Q7643396,Circle Confusion,Supergiant Games
Q7716000,"Beak of the Finch, The",The Beak of the Finch
Q10497835,F1 team,Formula One team
Q13426919,Lapwings,Vanellus
Q18754117,Spiny Shell,Blue Shell
Q18754117,Spiny Blue Shell,Blue Shell
Q27985819,Spider-Man: Far from Home,Spider-Man: Far From Home
Q62569141,RoR 2,Risk of Rain 2
Q62569141,RoR2,Risk of Rain 2
Q163819,10.000 Maniacs,"10,000 Maniacs"
Q166866,"Crescent City, CA",Crescent City
Q166866,"Crescent City, California",Crescent City
Q179684,Armada,Spanish Armada
Q187732,RS3,RuneScape
Q187732,Rscape,RuneScape
Q187732,RuneScape 3,RuneScape
Q188819,Billboard 200 Albums,Billboard 200
Q214426,Mexican Civil War,Mexican Revolution
Q214426,Mexican revolution war,Mexican Revolution
Q766866,Speaker McCarthy,Kevin McCarthy
Q766866,Kevin Owen McCarthy,Kevin McCarthy
Q766866,Kevin O. McCarthy,Kevin McCarthy
Q766866,Speaker Kevin McCarthy,Kevin McCarthy
Q846224,fighting video game,fighting game
Q248688,2013 Academy Awards,85th Academy Awards
Q248688,2013 Oscars,85th Academy Awards
Q248688,85th Oscars,85th Academy Awards
Q248688,Oscars 2013,85th Academy Awards
Q248688,The 85th Academy Awards,85th Academy Awards
Q385938,House of Pizarro,Government Palace
Q385938,Palacio de Gobierno,Government Palace
Q385938,Viceregal palace,Government Palace
Q589969,US Open 2005,2005 US Open
Q848512,talkie,sound film
Q1047061,Big Wild Goose Pagoda,Giant Wild Goose Pagoda
Q1048694,Lenin Library,Russian State Library
Q1048694,Lenin State Library,Russian State Library
Q1048694,Moscow library,Russian State Library
Q1048694,rsl.ru,Russian State Library
Q1048694,State Russian Library,Russian State Library
Q1048694,The Library of the Moscow Public Museum and Rumiantsev Museum,Russian State Library
Q1048694,The Rumiantsev Library,Russian State Library
Q1048694,V. I. Lenin State Library of the USSR,Russian State Library
Q104871,A Midſommer nights Dreame,A Midsummer Night's Dream
Q106605,Egypt coat of arms,coat of arms of Egypt
Q106605,Egypt Emblem,coat of arms of Egypt
Q107158,Coat of arms of North Korea,Emblem of North Korea
Q107158,Coat of arms of the Democratic People's Republic of Korea,Emblem of North Korea
Q107158,Emblem of the Democratic People's Republic of Korea,Emblem of North Korea
Q107158,Emblem of the DPRK,Emblem of North Korea
Q107158,Coat of arms of the DPRK,Emblem of North Korea
Q1038272,Last Alliance of Elves and Men,War of the Last Alliance
Q1044613,Helsinki Central Station,Helsinki Central Railway Station
Q1044613,Helsinki railway station,Helsinki Central Railway Station
Q1044613,Kaivokatu 1,Helsinki Central Railway Station
Q1044613,Vilhonkatu 13,Helsinki Central Railway Station
Q1061693,The Gay Science,Gay Science
Q1061693,GS,Gay Science
Q1066598,Open Society and Its Enemies,The Open Society and Its Enemies
Q1055117,Adoration of the Magi Altarpiece,Adoration of the Magi
Q1056946,Kagi,Odd Obsession
Q1060796,João IV de Portugal - John IV of Portugal,John IV of Portugal
Q1060796,King João IV of Portugal,John IV of Portugal
Q1069130,Dragon Well tea,Longjing tea
Q1069130,West Lake Dragon Well Tea,Longjing tea
Q1074789,Jingzong,Emperor Xiaozhuang of Northern Wei
Q1074789,Zhuang Di,Emperor Xiaozhuang of Northern Wei
Q1074789,Yuan Ziyou,Emperor Xiaozhuang of Northern Wei
Q1075172,Moldovita Monastery,Moldovița Monastery
Q10298666,HTTYD 2,How to Train Your Dragon 2
Q10307713,Hunger Games: Mockingjay – Part 2,The Hunger Games: Mockingjay – Part 2
Q10307713,Mockingjay Part 2,The Hunger Games: Mockingjay – Part 2
Q10307713,"The Hunger Games: Mockingjay, Part 2",The Hunger Games: Mockingjay – Part 2
Q10357223,The White Queen,White Queen
Q10483256,Pigeon Sat on a Branch Reflecting on Existence,A Pigeon Sat on a Branch Reflecting on Existence
Q107693427,Aşk Mantık İntikam,"Love, Reason, Get Even"
Q111559,Judas Maccabæus,Judah Maccabee
Q111559,Judas Maccabeus,Judah Maccabee
Q112765,"Symphony No. 15 in A Major, Op. 141",Symphony No. 15
Q113581,Thomas Neuwirth,Conchita Wurst
Q113581,Conchita,Conchita Wurst
Q113581,Tom Neuwirth,Conchita Wurst
Q1110,Federation,United Federation of Planets
Q1110,The Federation,United Federation of Planets
Q1110,UFP,United Federation of Planets
Q1110,Second Federation,United Federation of Planets
Q1110,the Federation,United Federation of Planets
Q110701,OHL,overhead contact line
Q110701,OLE,overhead contact line
Q110701,catenary line,overhead contact line
Q110701,electric contact network,overhead contact line
Q110701,OHLE,overhead contact line
Q110701,overhead line,overhead contact line
Q110701,power overhead line,overhead contact line
Q110701,transport overhead line,overhead contact line
Q1129420,La teta asustada,The Milk of Sorrow
Q1129420,Milk of Sorrow,The Milk of Sorrow
Q1130457,All-Union State Institute of Cinematography,Gerasimov Institute of Cinematography
Q1130457,State Institute of Cinematography,Gerasimov Institute of Cinematography
Q1130457,VGIK,Gerasimov Institute of Cinematography
Q1130457,Vsesoyouzny Gosoudarstvenni Institut Kinematographiy,Gerasimov Institute of Cinematography
Q1133061,The Clone War,Clone Wars
Q111907987,Doctor,Fifteenth Doctor
Q111907987,The Doctor,Fifteenth Doctor
Q111907987,Doctor Who,Fifteenth Doctor
Q111907987,15th Doctor,Fifteenth Doctor
Q114668232,Andropoz,Man on Pause
Q114900,a,Lori Graimez
Q1109779,shortcut file,file shortcut
Q1113303,War of the Worlds,The War of the Worlds
Q1115678,Mourning Forest,The Mourning Forest
Q1122361,"Fantasia for Piano, Chorus, and Orchestra, Op. 80",Choral Fantasy
Q1123463,Man in the Iron Mask,The Man in the Iron Mask
Q1140429,State Historical Museum in Moscow,State Historical Museum
Q1140429,State Historical Museum Moscow,State Historical Museum
Q1140429,Former Central V.I. Lenin Museum,State Historical Museum
Q1140429,Central V.I. Lenin Museum,State Historical Museum
Q1142268,God-Emperor,Emperor of Mankind
Q1142268,Master of Mankind,Emperor of Mankind
Q1142268,the Emperor,Emperor of Mankind
Q1142386,St Michael's Golden-Domed Monastery,Saint Michael's Golden-Domed Monastery
Q1143800,Postman Pat Special Delivery Service,Postman Pat
Q1144655,"Ronia, the Robber's Daughter","Ronja, the Robber's Daughter"
Q11190742,Brown Sugar,brown sugar
Q11190742,cassonade,brown sugar
Q11458573,Shōkoku no Altair,Altair: A Record of Battles
Q11458573,Shoukoku no Altair,Altair: A Record of Battles
Q110184114,corn flour,maize flour
Q11838,Little Red Riding-Hood,Little Red Riding Hood
Q11848,The Wolf and the Seven Kids,The Wolf and the Seven Young Goats
Q11848,The Wolf and the Seven Little Goats,The Wolf and the Seven Young Goats
Q11848,The Wolf and the Seven Young Kids,The Wolf and the Seven Young Goats
Q11848,The wolf and the seven little kids,The Wolf and the Seven Young Goats
Q11989,Ode to Joy,Symphony No. 9
Q11989,"Symphony No. 9 in D minor, Op. 125",Symphony No. 9
Q1156634,Ice Cream Cones,ice cream cone
Q1168531,Lavender Hill Mob,The Lavender Hill Mob
Q1169369,Entre tinieblas,Dark Habits
Q1178627,Davit Gareja monastery complex,David Gareja monastery complex
Q1192296,Ascent of Man,The Ascent of Man
Q1192537,Beekeeper,The Beekeeper
Q1192537,O Melissokomos (The Beekeeper),The Beekeeper
Q1194613,Jolson Story,The Jolson Story
Q1195466,Man on the Roof,The Man on the Roof
Q1195989,Name of Wind,The Name of the Wind
Q1196790,A Universal History of Iniquity,A Universal History of Infamy
Q1198726,Knack ...and How to Get It,The Knack ...and How to Get It
Q1198726,"The Knack, and How to Get It",The Knack ...and How to Get It
Q1199736,Trial of the Incredible Hulk,The Trial of the Incredible Hulk
Q1204167,brick tea,compressed tea
Q1204167,bricktea,compressed tea
Q1208221,oat flakes,rolled oats
Q1214882,The Mummy: The Animated Series,The Mummy
Q11686229,Anna Dmitrievna Chernenko,Anna Chernenko
Q11724300,George of Paphos,George of Cyprus
Q11724300,George Papachrysostomou,George of Cyprus
Q117716670,Özür Dilerim,My Apologies
Q1211800,Brothers Karamazov,The Brothers Karamazov
Q1212928,French Lieutenant's Woman,The French Lieutenant's Woman
Q1213902,Děti kapitána Granta,In Search of the Castaways
Q1213902,The Children of Captain Grant,In Search of the Castaways
Q12457,SI,International System of Units
Q12457,SI units,International System of Units
Q12457,SI system,International System of Units
Q12512,Basilica of Saint Peter,St. Peter's Basilica
Q12512,Papal Basilica of Saint Peter in the Vatican,St. Peter's Basilica
Q12512,Saint Peter's Basilica,St. Peter's Basilica
Q12512,"Saint Peter's, Vatican",St. Peter's Basilica
Q12512,St Peter's Basilica,St. Peter's Basilica
Q12512,St. Peter's,St. Peter's Basilica
Q126877,"Gorky Park, Moscow",Gorky Park
Q127546,The Monologues,The Vagina Monologues
Q127546,Vagina Monologues,The Vagina Monologues
Q128608,Hebrews,Epistle to the Hebrews
Q128620,Galatians,Epistle to the Galatians
Q128620,The Letter of Paul to the Galatians,Epistle to the Galatians
Q128620,The Epistle of St. Paul the Apostle to the Galatians,Epistle to the Galatians
Q126553,Noah's ark,Noah's Ark
Q126553,Ark of Noah,Noah's Ark
Q12612,Far West,Western United States
Q12612,The West,Western United States
Q12612,American West,Western United States
Q12612,West (U.S.),Western United States
Q12612,West (United States),Western United States
Q12612,Trans-Mississippi West,Western United States
Q12612,Western States of USA,Western United States
Q12612,Western States (USA),Western United States
Q129778,The Heart of Darkness,Heart of Darkness
Q130572,Soviet music,music of the Soviet Union
Q130572,music in the Soviet Union,music of the Soviet Union
Q130572,music of the USSR,music of the Soviet Union
Q130572,the Soviet Union music,music of the Soviet Union
Q130822,William Henry,William IV
Q130822,King William IV,William IV
Q130822,Duke of Clarence William Henry,William IV
Q130822,King of Great Britain William Henry,William IV
Q130822,King of Great Britain William IV,William IV
Q130822,William Hanover,William IV
Q130822,William Henry Hanover,William IV
Q130822,William IV of the United Kingdom,William IV
Q130851,Much Ado,Much Ado About Nothing
Q131095,Book of Colossians,Epistle to the Colossians
Q131095,Colossians,Epistle to the Colossians
Q131097,James,Epistle of James
Q131101,1 John,First Epistle of John
Q1217922,Barefoot Contessa,The Barefoot Contessa
Q1217937,Best Intentions,The Best Intentions
Q1218318,Professionals,The Professionals
Q1218397,Mysterious Cities of Gold,The Mysterious Cities of Gold
Q1233716,I soliti ignoti,Big Deal on Madonna Street
Q1241754,3 Henry VI,"Henry VI, Part 3"
Q1241754,The Third Part of King Henry the Sixth,"Henry VI, Part 3"
Q1241754,Third Part of King Henry the Sixth,"Henry VI, Part 3"
Q1241754,The Third Part of Henry the Sixth,"Henry VI, Part 3"
Q1241754,Third Part of Henry the Sixth,"Henry VI, Part 3"
Q1247666,The Secret Agent: A Simple Tale,The Secret Agent
Q1255269,Mosque of Uqba,Great Mosque of Kairouan
Q1256501,"Masjed-e Jomeh, Isfahan",Jameh Mosque of Isfahan
Q1269166,Patriarch Stephen I of Constantinople,Stephen I of Constantinople
Q1281985,Akdamar Church,Armenian Cathedral of the Holy Cross
Q1281985,Surb Khach,Armenian Cathedral of the Holy Cross
Q1306726,Unmarried Woman,An Unmarried Woman
Q12411055,A Brief History of Humankind,Sapiens: A Brief History of Humankind
Q12411055,Brief History of Humankind,Sapiens: A Brief History of Humankind
Q12981575,Night of the Iguana (play),The Night of the Iguana
Q131462,3 John,Third Epistle of John
Q131489,2 Timothy,Second Epistle to Timothy
Q131489,II Timothy,Second Epistle to Timothy
Q131180,1 Timothy,First Epistle to Timothy
Q131115,1 Thessalonians,First Epistle to the Thessalonians
Q131115,1st Thessalonians,First Epistle to the Thessalonians
Q13923,Grim & Evil,The Grim Adventures of Billy & Mandy
Q13923,Billy and Mandy,The Grim Adventures of Billy & Mandy
Q13923,GAoBaM,The Grim Adventures of Billy & Mandy
Q13923,GAoBM,The Grim Adventures of Billy & Mandy
Q133461,City of Sadness,A City of Sadness
Q133740,A History of Western Philosophy And Its Connection with Political and Social Circumstances from the Earliest Times to the Present Day,A History of Western Philosophy
Q133740,History of Western Philosophy,A History of Western Philosophy
Q135598,Discours sur l'origine et les fondements de l'inégalité parmi les hommes,Discourse on Inequality
Q135598,A Discourse Upon the Origin and Foundation of the Inequality Among Mankind,Discourse on Inequality
Q135598,Discourse on the Origin of Inequality,Discourse on Inequality
Q136643,Kaiketsu Zorro,The Legend of Zorro
Q137906,James Stewart,James IV of Scotland
Q137906,James IV,James IV of Scotland
Q137906,King of Scotland James IV,James IV of Scotland
Q131635,Ezra,Book of Ezra
Q140680,Pink Panther Show,The Pink Panther Show
Q1322423,CEK,Chelyabinsk Airport
Q1322423,USCC,Chelyabinsk Airport
Q1330429,At the bottom,The Lower Depths
Q1330429,Na dne,The Lower Depths
Q1334137,Kobe Muslim Mosque,Kobe Mosque
Q1342900,Mitt liv som hund,My Life as a Dog
Q1343741,The Man Who Was Afraid,Foma Gordeyev
Q1343741,Foma Gordeev,Foma Gordeyev
Q1343741,Foma Gordyeeff,Foma Gordeyev
Q1362125,1st cemetery of Athens,First Cemetery of Athens
Q1365891,cornichon,pickled cucumber
Q1365891,cucumber pickle,pickled cucumber
Q1365891,pickle,pickled cucumber
Q1402643,Sting of Death,The Sting of Death
Q1408323,Oh My Goddess: The Movie,Ah! My Goddess: The Movie
Q1419157,Moni Panagias Soumela,Sümela Monastery
Q1419157,Soumela monastery,Sümela Monastery
Q13407659,Kurtlar Vadisi,Valley of the Wolves
Q1414246,Assistant to the President for National Security Affairs,National Security Advisor
Q1414246,National Security Advisor of the United States,National Security Advisor
Q1414246,NSC Advisor,National Security Advisor
Q1414246,United States National Security Advisor,National Security Advisor
Q1414246,NSA,National Security Advisor
Q1414246,US National Security Advisor,National Security Advisor
Q1414246,APNSA,National Security Advisor
Q1411101,Robert Terwilliger,Sideshow Bob
Q1411101,Bob Terwilliger,Sideshow Bob
Q1411101,Bob Terwilliger Jr.,Sideshow Bob
Q1411101,"Robert ""Bob"" Terwilliger",Sideshow Bob
Q1411101,Robert Onderdonk Terwilliger,Sideshow Bob
Q1411101,Robert Onderdonk Terwilliger Jr.,Sideshow Bob
Q145780,Qumran manuscripts,Dead Sea scrolls
Q149405,Erignathus barbatus,Bearded Seal
Q1536,CUT,Coordinated Universal Time
Q1536,UTC,Coordinated Universal Time
Q1536,Z,Coordinated Universal Time
Q1536,Universal Coordinated Time,Coordinated Universal Time
Q1536,Universal Time Coordinated,Coordinated Universal Time
Q1536,Etc/UTC,Coordinated Universal Time
Q14654,Epoch time,Unix time
Q14654,POSIX time,Unix time
Q14654,Unix timestamp,Unix time
Q153023,Henricus III,Henry III
Q153023,Henricus Pius,Henry III
Q153882,Lives of Others,The Lives of Others
Q154045,Alexei Nikolaevich,"Alexei Nikolaevich, Tsarevich of Russia"
Q154045,"Alexei Nikolaevich, Tsesarevich of Russia","Alexei Nikolaevich, Tsarevich of Russia"
Q154045,Alexei Romanov,"Alexei Nikolaevich, Tsarevich of Russia"
Q154045,Tsarevich Alexei Nikolaevich of Russia,"Alexei Nikolaevich, Tsarevich of Russia"
Q154045,Tsesarevich Alexei Nikolaevich of Russia,"Alexei Nikolaevich, Tsarevich of Russia"
Q154412,Mary I,Mary I of Hungary
Q154412,Mary of Anjou,Mary I of Hungary
Q154412,Maria I,Mary I of Hungary
Q1459658,Viktor Fedorovych Yanukovych,Victor Yanukovych
Q1459658,Viktor Yanukovych,Victor Yanukovych
Q1459658,Victor Fedorovych Yanukovych,Victor Yanukovych
Q1420984,Fethiye Mosque,Pammakaristos Church
Q1432585,Moscow Kazansky railway station,Kazansky railway station
Q1432585,Moscow Kazansky station,Kazansky railway station
Q1444710,Ghost of Frankenstein,The Ghost of Frankenstein
Q1517484,The Shipwrecked Sailor,Tale of the Shipwrecked Sailor
Q1517484,Shipwrecked Sailor,Tale of the Shipwrecked Sailor
Q1527383,Villain,The Villain
Q1539509,The Invisible Man: A Grotesque Romance,The Invisible Man
Q14511981,Book Thief,The Book Thief
Q14752002,Political geography of Nineteen Eighty-Four,nation of Nineteen Eighty-Four
Q15362106,Tracy McConnell,The Mother
Q15362106,Tracy Mosby,The Mother
Q1486421,Clock Tower of Pristina,Prishtina Clock Tower
Q1504526,Jeff Albertson,Comic Book Guy
Q1504526,"Jeffrey ""Jeff"" Albertson",Comic Book Guy
Q1504526,Jeffrey Albertson,Comic Book Guy
Q1511625,Harder They Fall,The Harder They Fall
Q1459699,Viktor Andrijovyč Juščenko,Viktor Juščenko
Q1473691,"Christian House-Church, Dura-Europos",Dura-Europos church
Q1473691,"Christian Building, Dura-Europos",Dura-Europos church
Q1473691,"domus ecclesia, Dura-Europos",Dura-Europos church
Q1475995,Lower Depths,The Lower Depths
Q1476251,Selimiye Mosque,Saint Sophia Cathedral
Q1476251,St Sophia Cathedral,Saint Sophia Cathedral
Q155167,John of Luxembourg,John of Bohemia
Q155167,John the Blind,John of Bohemia
Q155699,Stift St. Gallen,Abbey of Saint Gall
Q154563,Berlin Dome,Berlin Cathedral
Q154936,Arnulphus,Arnulf of Carinthia
Q15756,Pozharsky,Dmitry Pozharsky
Q15756,Dmitry Mikhaylovich Pozharsky,Dmitry Pozharsky
Q155860,Andrei Yanuaryevich Vyshinsky,Andrey Vyshinsky
Q155860,Andrey Yanuaryevich Vyshinsky,Andrey Vyshinsky
Q157073,Maria van Bourgondië,Mary of Burgundy
Q157073,Mary I the Rich,Mary of Burgundy
Q156390,Victoria of Sweden,"Victoria, Crown Princess of Sweden"
Q156390,Crown Princess Victoria of Sweden,"Victoria, Crown Princess of Sweden"
Q156390,Godmother of Europe,"Victoria, Crown Princess of Sweden"
Q156390,H.R.H. Crown Princess Victoria of Sweden,"Victoria, Crown Princess of Sweden"
Q156390,Princess Victoria Ingrid Alice Désirée of Sweden,"Victoria, Crown Princess of Sweden"
Q156390,Princess Victoria of Sweden,"Victoria, Crown Princess of Sweden"
Q156390,Victoria Ingrid Alice Desiree of Sweden,"Victoria, Crown Princess of Sweden"
Q156390,Victoria Ingrid Alice Désirée of Sweden,"Victoria, Crown Princess of Sweden"
Q156390,"Victoria Ingrid Alice Désirée, Crown Princess of Sweden","Victoria, Crown Princess of Sweden"
Q156045,Eleanor of Castile,Eleanor of Austria
Q156045,Archduchess Eleanor [House of Habsburg] of Castile,Eleanor of Austria
Q156136,Yìyǒngjūn Jìnxíngqǔ,March of the Volunteers
Q156136,National anthem of China,March of the Volunteers
Q156187,Frederick V,Frederick V of Denmark
Q156187,King of Denmark Frederick V,Frederick V of Denmark
Q156187,King of Denmark Friderik V,Frederick V of Denmark
Q156187,kung av Danmark-Norge Fredrik V,Frederick V of Denmark
Q156187,re di Danimarca e di Norvegia Frederik V,Frederick V of Denmark
Q16247075,cucumber soup,zupa ogórkowa
Q157776,Hans,"John, King of Denmark"
Q157776,King Hans,"John, King of Denmark"
Q160322,Austria coat of arms,coat of arms of Austria
Q160322,Austrian coat of arms,coat of arms of Austria
Q162353,Arch of Septimius Severus (Rome),Arch of Septimius Severus
Q162353,Arch of Septimus Severus,Arch of Septimius Severus
Q160539,Helena Augusta Victoria,Princess Helena of the United Kingdom
Q160539,Princess Christian of Schleswig-Holstein,Princess Helena of the United Kingdom
Q160539,Princess Christian of Schleswig-Holstein Helena,Princess Helena of the United Kingdom
Q160539,Princess Christian of Schleswig-Holstein Helena Augusta Victoria,Princess Helena of the United Kingdom
Q160539,Princess Helena,Princess Helena of the United Kingdom
Q160539,Princess Helena Augusta Victoria,Princess Helena of the United Kingdom
Q160539,"Princess, daughter of Victoria, Queen of Great Britain Helena Augusta Victoria",Princess Helena of the United Kingdom
Q160539,Princess Helena of Schleswig-Holstein,Princess Helena of the United Kingdom
Q161953,Paralipomenon,Books of Chronicles
Q161953,1-2 Chronicles,Books of Chronicles
Q163138,Die Schöpfung,The Creation
Q163138,"The Creation, H.XXI:2",The Creation
Q163253,Spanish Prisoner,The Spanish Prisoner
Q164607,"Piano Concerto No. 17 in G Major, K. 453",Piano Concerto No. 17
Q1545826,The Big Carnival,Ace in the Hole
Q1545826,The Human Interest Story,Ace in the Hole
Q1572056,Sports Personality of the Year,BBC Sports Personality of the Year
Q1572056,Sports Personality,BBC Sports Personality of the Year
Q1572056,SPOTY,BBC Sports Personality of the Year
Q1581567,Cic. Ver.,In Verrem
Q1581567,in C. Verrem,In Verrem
Q1592085,Hazem Abdel Aziz El Beblawi,Hazem Al Beblawi
Q1592085,Hazem El Beblawi,Hazem Al Beblawi
Q1602612,All This and Heaven Too,"All This, and Heaven Too"
Q1602612,"'' All This, and Heaven Too ''","All This, and Heaven Too"
Q1611229,Bertilak de Hautdesert,Green Knight
Q1625242,Remains of the Day,The Remains of the Day
Q1634714,Big Family,A Big Family
Q1637730,The Waste Lands,The Dark Tower III: The Waste Lands
Q1637730,The Dark Tower III,The Dark Tower III: The Waste Lands
Q15958739,Djistaraki Mosque,Tzistarakis Mosque
Q165762,coat of arms of UK,royal coat of arms of the United Kingdom
Q165762,royal coat of arms of UK,royal coat of arms of the United Kingdom
Q165762,UK coat of arms,royal coat of arms of the United Kingdom
Q165762,UK's coat of arms,royal coat of arms of the United Kingdom
